cve_id,description_text,severity,cvss_score,references_count,weaknesses_count,os_count,years_since_published
CVE-2020-11099,,LOW,3.5,16,0,0,5
CVE-2023-5830,,HIGH,7.3,4,0,0,2
CVE-2024-4982,,HIGH,7.6,4,0,0,0
CVE-2024-46506,,CRITICAL,10.0,2,0,0,0
CVE-2025-50585,,HIGH,8.8,4,0,0,0
CVE-2021-31414,,CRITICAL,9.8,4,0,0,4
CVE-2020-24696,,HIGH,8.1,2,0,0,5
CVE-2021-41181,,LOW,2.4,4,0,0,3
CVE-2020-23660,,MEDIUM,5.4,2,0,0,5
CVE-2025-22074,,MEDIUM,5.5,5,0,0,0
CVE-2022-1337,,MEDIUM,4.3,2,0,0,3
CVE-2025-39468,,CRITICAL,9.8,1,0,0,0
CVE-2025-2647,,HIGH,7.3,6,0,0,0
CVE-2022-38022,,LOW,3.3,2,0,0,3
CVE-2025-22151,,LOW,3.7,2,0,0,0
CVE-2024-22017,,HIGH,7.3,6,0,0,1
CVE-2024-43244,,HIGH,7.1,1,0,0,1
CVE-2023-45540,,MEDIUM,6.5,2,0,0,2
CVE-2020-1340,,MEDIUM,5.4,2,0,0,5
CVE-2023-2098,,LOW,3.5,6,0,0,2
CVE-2021-45038,,MEDIUM,5.3,6,0,0,4
CVE-2021-4312,,LOW,3.5,6,0,0,2
CVE-2024-43902,,MEDIUM,5.5,6,0,0,1
CVE-2024-57658,,HIGH,7.5,1,0,0,0
CVE-2020-10065,,LOW,3.8,2,0,0,4
CVE-2022-36551,,MEDIUM,6.5,8,0,0,3
CVE-2024-40130,,CRITICAL,9.8,4,0,0,1
CVE-2020-6300,,MEDIUM,4.8,4,0,0,5
CVE-2024-0318,,MEDIUM,5.4,2,0,0,1
CVE-2025-53691,,HIGH,8.8,2,0,0,0
CVE-2024-5438,,MEDIUM,4.3,6,0,0,1
CVE-2020-17101,,HIGH,7.8,2,0,0,5
CVE-2024-5043,,MEDIUM,4.7,8,0,0,1
CVE-2021-33756,,HIGH,8.8,2,0,0,4
CVE-2021-3794,,HIGH,7.5,4,0,0,4
CVE-2023-46886,,CRITICAL,9.1,2,0,0,2
CVE-2023-1184,,MEDIUM,4.7,6,0,0,2
CVE-2023-49341,,HIGH,7.5,2,0,0,1
CVE-2023-6717,,MEDIUM,6.0,13,0,0,1
CVE-2024-32022,,CRITICAL,9.1,6,0,0,1
CVE-2023-48253,,HIGH,8.8,2,0,0,1
CVE-2022-38119,,CRITICAL,9.8,2,0,0,3
CVE-2024-13174,,HIGH,8.6,1,0,0,0
CVE-2020-1396,,HIGH,7.8,2,0,0,5
CVE-2022-22411,,MEDIUM,6.5,4,0,0,3
CVE-2024-7860,,MEDIUM,6.1,1,0,0,1
CVE-2022-36601,,CRITICAL,9.8,2,0,0,3
CVE-2021-43303,,CRITICAL,9.8,11,0,0,3
CVE-2024-50694,,CRITICAL,9.8,1,0,0,0
CVE-2021-44629,,CRITICAL,9.8,2,0,0,3
CVE-2022-39815,,CRITICAL,9.8,2,0,0,3
CVE-2024-48123,,HIGH,8.4,1,0,0,0
CVE-2022-34485,,CRITICAL,9.8,4,0,0,3
CVE-2023-6301,,LOW,3.5,6,0,0,2
CVE-2025-5540,,MEDIUM,6.4,2,0,0,0
CVE-2022-1401,,MEDIUM,6.9,2,0,0,3
CVE-2024-56353,,MEDIUM,5.5,1,0,0,1
CVE-2024-39502,,HIGH,7.8,15,0,0,1
CVE-2024-57850,,HIGH,7.8,9,0,0,0
CVE-2025-62630,,HIGH,8.8,3,0,0,0
CVE-2023-0934,,MEDIUM,5.4,4,0,0,2
CVE-2025-1584,,MEDIUM,4.3,7,0,0,0
CVE-2023-0981,,MEDIUM,6.3,4,0,0,2
CVE-2023-25828,,HIGH,7.2,2,0,0,2
CVE-2023-32674,,CRITICAL,9.8,2,0,0,2
CVE-2024-1113,,MEDIUM,6.3,6,0,0,1
CVE-2025-7986,,HIGH,7.8,1,0,0,0
CVE-2021-34882,,LOW,3.3,4,0,0,3
CVE-2021-22480,,CRITICAL,9.8,2,0,0,3
CVE-2024-50658,,CRITICAL,9.8,3,0,0,0
CVE-2021-34144,,MEDIUM,6.5,6,0,0,4
CVE-2025-36186,,HIGH,7.4,1,0,0,0
CVE-2022-30132,,HIGH,7.8,2,0,0,3
CVE-2022-49534,,MEDIUM,5.5,2,0,0,0
CVE-2025-11243,,HIGH,8.3,3,0,0,0
CVE-2025-5353,,HIGH,8.8,1,0,0,0
CVE-2022-24298,,HIGH,7.5,4,0,0,3
CVE-2025-48983,,CRITICAL,9.9,1,0,0,0
CVE-2022-29820,,LOW,3.0,2,0,0,3
CVE-2022-34495,,MEDIUM,5.5,4,0,0,3
CVE-2024-5821,,MEDIUM,6.2,2,0,0,1
CVE-2022-26629,,CRITICAL,9.1,2,0,0,3
CVE-2020-21523,,CRITICAL,9.8,2,0,0,5
CVE-2021-32723,,HIGH,7.4,8,0,0,4
CVE-2020-12023,,LOW,2.0,3,0,0,5
CVE-2024-7241,,HIGH,7.8,1,0,0,1
CVE-2020-8204,,MEDIUM,6.1,2,0,0,5
CVE-2024-21850,,MEDIUM,6.0,1,0,0,1
CVE-2024-11347,,HIGH,7.3,1,0,0,0
CVE-2021-33346,,CRITICAL,9.8,4,0,0,4
CVE-2022-30949,,MEDIUM,5.3,4,0,0,3
CVE-2020-9045,,CRITICAL,9.9,4,0,0,5
CVE-2023-48052,,HIGH,7.4,2,0,0,2
CVE-2023-5168,,CRITICAL,9.8,8,0,0,2
CVE-2023-38976,,HIGH,7.5,4,0,0,2
CVE-2025-23874,,HIGH,7.1,1,0,0,0
CVE-2024-42157,,MEDIUM,4.1,17,0,0,1
CVE-2025-4052,,CRITICAL,9.8,2,0,0,0
CVE-2023-23505,,LOW,3.3,12,0,0,2
CVE-2023-29016,,MEDIUM,6.1,4,0,0,2
CVE-2025-4213,,HIGH,7.3,5,0,0,0
CVE-2022-27166,,MEDIUM,6.1,2,0,0,3
CVE-2024-20512,,MEDIUM,6.1,1,0,0,1
CVE-2023-47542,,MEDIUM,6.7,2,0,0,1
CVE-2022-34668,,CRITICAL,9.8,4,0,0,3
CVE-2024-34221,,HIGH,8.8,2,0,0,1
CVE-2020-4670,,CRITICAL,9.1,4,0,0,4
CVE-2025-33053,,HIGH,8.8,9,0,0,0
CVE-2024-30397,,HIGH,7.5,4,0,0,1
CVE-2023-6375,,MEDIUM,5.3,8,0,0,2
CVE-2024-29643,,CRITICAL,9.1,2,0,0,0
CVE-2024-38590,,MEDIUM,5.5,14,0,0,1
CVE-2024-30356,,LOW,3.3,4,0,0,1
CVE-2020-11818,,HIGH,8.8,2,0,0,5
CVE-2021-4073,,CRITICAL,9.8,6,0,0,4
CVE-2022-2419,,HIGH,8.0,4,0,0,3
CVE-2025-26428,,LOW,3.2,2,0,0,0
CVE-2021-2267,,HIGH,8.1,2,0,0,4
CVE-2025-14534,,CRITICAL,9.8,4,0,0,0
CVE-2024-38466,,CRITICAL,9.8,2,0,0,1
CVE-2023-40493,,CRITICAL,9.8,2,0,0,1
CVE-2024-28835,,MEDIUM,5.0,16,0,0,1
CVE-2023-32191,,CRITICAL,9.9,2,0,0,1
CVE-2020-25190,,HIGH,7.5,2,0,0,5
CVE-2023-31152,,MEDIUM,4.0,4,0,0,2
CVE-2024-4576,,MEDIUM,5.3,2,0,0,1
CVE-2020-14602,,HIGH,7.1,2,0,0,5
CVE-2025-9731,,LOW,2.5,6,0,0,0
CVE-2024-28143,,HIGH,8.4,3,0,0,1
CVE-2023-23465,,CRITICAL,9.1,2,0,0,2
CVE-2023-23394,,MEDIUM,5.5,2,0,0,2
CVE-2025-43263,,HIGH,7.1,2,0,0,0
CVE-2025-48007,,MEDIUM,6.4,1,0,0,0
CVE-2020-8003,,MEDIUM,5.5,10,0,0,5
CVE-2023-25070,,MEDIUM,6.5,12,0,0,2
CVE-2021-22037,,HIGH,7.8,2,0,0,4
CVE-2024-42191,,MEDIUM,6.5,1,0,0,0
CVE-2020-24584,,HIGH,7.5,22,0,0,5
CVE-2023-4532,,MEDIUM,4.3,4,0,0,2
CVE-2024-1142,,MEDIUM,5.4,2,0,0,1
CVE-2024-51712,,HIGH,7.1,1,0,0,1
CVE-2025-11582,,HIGH,7.3,6,0,0,0
CVE-2021-32420,,HIGH,7.5,4,0,0,2
CVE-2024-2735,,MEDIUM,6.4,4,0,0,1
CVE-2021-22449,,HIGH,7.5,2,0,0,4
CVE-2024-2294,,MEDIUM,4.9,8,0,0,1
CVE-2023-20973,,MEDIUM,5.5,2,0,0,2
CVE-2024-23508,,HIGH,7.1,2,0,0,1
CVE-2023-3526,,CRITICAL,9.6,6,0,0,2
CVE-2023-49297,,LOW,3.3,8,0,0,2
CVE-2023-27065,,HIGH,7.5,2,0,0,2
CVE-2024-30126,,MEDIUM,4.7,2,0,0,1
CVE-2023-3264,,MEDIUM,6.7,2,0,0,2
CVE-2023-29474,,CRITICAL,9.8,4,0,0,2
CVE-2023-21350,,MEDIUM,5.5,2,0,0,2
CVE-2020-4877,,CRITICAL,9.8,4,0,0,3
CVE-2021-39815,,CRITICAL,9.8,2,0,0,3
CVE-2020-35629,,HIGH,8.8,6,0,0,3
CVE-2023-7227,,CRITICAL,9.8,2,0,0,1
CVE-2021-34395,,LOW,3.9,2,0,0,4
CVE-2021-33420,,CRITICAL,9.8,8,0,0,3
CVE-2020-9797,,MEDIUM,5.5,8,0,0,5
CVE-2023-39972,,MEDIUM,4.3,4,0,0,2
CVE-2023-37888,,HIGH,7.6,2,0,0,1
CVE-2024-32335,,MEDIUM,5.4,4,0,0,1
CVE-2024-49030,,HIGH,7.8,1,0,0,1
CVE-2021-25034,,MEDIUM,6.1,2,0,0,3
CVE-2020-15124,,CRITICAL,9.6,4,0,0,5
CVE-2025-5606,,MEDIUM,6.3,6,0,0,0
CVE-2025-13033,,HIGH,7.5,5,0,0,0
CVE-2023-32811,,MEDIUM,6.7,2,0,0,2
CVE-2025-21173,,HIGH,7.3,2,0,0,0
CVE-2020-1747,,CRITICAL,9.8,20,0,0,5
CVE-2020-28149,,CRITICAL,9.6,2,0,0,4
CVE-2025-48782,,CRITICAL,9.9,1,0,0,0
CVE-2025-8105,,HIGH,7.3,2,0,0,0
CVE-2025-32754,,CRITICAL,9.1,1,0,0,0
CVE-2020-29574,,CRITICAL,9.8,5,0,0,5
CVE-2023-1432,,HIGH,7.3,4,0,0,2
CVE-2025-3796,,MEDIUM,6.3,5,0,0,0
CVE-2022-1391,,CRITICAL,9.8,4,0,0,3
CVE-2024-54363,,CRITICAL,9.8,1,0,0,1
CVE-2022-2177,,CRITICAL,9.4,2,0,0,3
CVE-2025-63153,,HIGH,7.5,1,0,0,0
CVE-2021-34582,,MEDIUM,4.8,2,0,0,4
CVE-2022-30552,,MEDIUM,5.5,5,0,0,3
CVE-2024-36244,,MEDIUM,5.5,8,0,0,1
CVE-2025-54125,,MEDIUM,6.5,4,0,0,0
CVE-2025-38361,,HIGH,7.8,3,0,0,0
CVE-2024-2567,,LOW,1.8,6,0,0,1
CVE-2024-47000,,HIGH,8.1,1,0,0,1
CVE-2023-6604,,MEDIUM,5.3,2,0,0,0
CVE-2025-51726,,HIGH,8.4,2,0,0,0
CVE-2024-56883,,HIGH,8.1,1,0,0,0
CVE-2023-33973,,HIGH,7.5,16,0,0,2
CVE-2022-27506,,LOW,2.7,2,0,0,3
CVE-2023-37608,,HIGH,7.5,5,0,0,1
CVE-2023-52277,,HIGH,7.8,2,0,0,2
CVE-2021-21619,,MEDIUM,5.4,4,0,0,4
CVE-2024-49876,,HIGH,7.8,3,0,0,1
CVE-2022-47053,,MEDIUM,5.4,4,0,0,2
CVE-2025-21287,,HIGH,7.8,1,0,0,0
CVE-2025-31579,,CRITICAL,9.3,1,0,0,0
CVE-2022-36501,,HIGH,7.8,2,0,0,3
CVE-2025-11777,,LOW,3.1,1,0,0,0
CVE-2023-0945,,LOW,3.5,4,0,0,2
CVE-2020-21246,,MEDIUM,5.4,2,0,0,2
CVE-2022-37395,,HIGH,7.5,2,0,0,3
CVE-2021-30966,,HIGH,7.5,8,0,0,4
CVE-2024-7026,,HIGH,7.5,1,0,0,1
CVE-2022-27332,,CRITICAL,9.1,2,0,0,3
CVE-2023-2829,,HIGH,7.5,4,0,0,2
CVE-2020-6324,,MEDIUM,6.1,4,0,0,5
CVE-2025-28961,,CRITICAL,9.8,1,0,0,0
CVE-2020-4104,,MEDIUM,5.4,2,0,0,5
CVE-2023-43809,,HIGH,7.5,8,0,0,2
CVE-2023-37513,,LOW,3.3,2,0,0,2
CVE-2025-57927,,MEDIUM,4.3,1,0,0,0
CVE-2021-21980,,HIGH,7.5,2,0,0,4
CVE-2024-36676,,HIGH,7.5,6,0,0,1
CVE-2024-43871,,MEDIUM,5.5,10,0,0,1
CVE-2022-27225,,MEDIUM,6.5,2,0,0,3
CVE-2024-41864,,HIGH,7.8,1,0,0,1
CVE-2025-41102,,MEDIUM,5.4,1,0,0,0
CVE-2021-47646,,HIGH,7.8,7,0,0,0
CVE-2022-3135,,MEDIUM,4.8,2,0,0,3
CVE-2020-24403,,LOW,2.7,2,0,0,5
CVE-2024-5311,,CRITICAL,9.8,2,0,0,1
CVE-2021-33219,,CRITICAL,9.8,4,0,0,4
CVE-2022-1306,,MEDIUM,4.3,6,0,0,3
CVE-2020-14439,,HIGH,8.8,2,0,0,5
CVE-2024-34139,,HIGH,7.8,2,0,0,1
CVE-2021-26777,,CRITICAL,9.8,2,0,0,4
CVE-2022-22031,,HIGH,7.8,2,0,0,3
CVE-2025-11093,,HIGH,8.4,1,0,0,0
CVE-2024-31154,,HIGH,7.5,1,0,0,1
CVE-2023-21690,,CRITICAL,9.8,2,0,0,2
CVE-2025-48353,,HIGH,7.1,1,0,0,0
CVE-2022-24677,,CRITICAL,9.8,2,0,0,3
CVE-2020-13992,,MEDIUM,6.1,2,0,0,5
CVE-2023-26054,,MEDIUM,6.5,10,0,0,2
CVE-2025-54788,,HIGH,8.8,2,0,0,0
CVE-2020-28481,,MEDIUM,5.3,8,0,0,4
CVE-2024-24307,,HIGH,7.5,2,0,0,1
CVE-2024-29666,,CRITICAL,9.8,2,0,0,1
CVE-2023-39850,,CRITICAL,9.8,4,0,0,2
CVE-2023-20211,,HIGH,8.1,2,0,0,2
CVE-2024-32871,,HIGH,7.5,6,0,0,1
CVE-2020-1234,,HIGH,7.8,2,0,0,5
CVE-2021-32289,,MEDIUM,5.5,2,0,0,4
CVE-2023-24477,,HIGH,7.0,2,0,0,2
CVE-2020-11958,,HIGH,7.8,14,0,0,5
CVE-2020-0968,,HIGH,7.5,3,0,0,5
CVE-2024-25250,,CRITICAL,9.8,2,0,0,1
CVE-2021-34620,,HIGH,8.8,4,0,0,4
CVE-2022-36522,,MEDIUM,6.5,4,0,0,3
CVE-2025-3730,,LOW,3.3,8,0,0,0
CVE-2024-49233,,MEDIUM,6.5,1,0,0,1
CVE-2022-28252,,LOW,3.3,2,0,0,3
CVE-2023-21163,,CRITICAL,9.8,2,0,0,2
CVE-2021-2386,,MEDIUM,4.3,2,0,0,4
CVE-2024-45470,,HIGH,7.8,2,0,0,1
CVE-2025-10403,,HIGH,7.3,5,0,0,0
CVE-2022-43581,,HIGH,7.5,4,0,0,3
CVE-2021-27112,,CRITICAL,9.8,2,0,0,4
CVE-2022-46363,,HIGH,7.5,2,0,0,3
CVE-2022-49780,,MEDIUM,5.5,6,0,0,0
CVE-2025-29420,,HIGH,7.5,1,0,0,0
CVE-2022-24331,,CRITICAL,9.8,4,0,0,3
CVE-2023-37701,,CRITICAL,9.8,2,0,0,2
CVE-2025-7598,,HIGH,8.8,6,0,0,0
CVE-2020-18766,,CRITICAL,9.6,2,0,0,5
CVE-2023-30795,,HIGH,7.8,2,0,0,2
CVE-2022-0471,,MEDIUM,6.1,4,0,0,3
CVE-2020-4912,,HIGH,7.2,4,0,0,4
CVE-2023-41419,,CRITICAL,9.8,5,0,0,2
CVE-2022-39208,,HIGH,7.5,6,0,0,3
CVE-2024-50552,,MEDIUM,6.5,1,0,0,1
CVE-2022-2885,,MEDIUM,4.8,4,0,0,3
CVE-2024-12687,,CRITICAL,9.8,1,0,0,1
CVE-2025-22153,,HIGH,7.9,2,0,0,0
CVE-2021-38013,,CRITICAL,9.6,8,0,0,4
CVE-2022-20256,,MEDIUM,6.4,2,0,0,3
CVE-2024-33308,,CRITICAL,9.1,6,0,0,1
CVE-2025-31987,,MEDIUM,4.8,1,0,0,0
CVE-2023-22355,,MEDIUM,6.7,2,0,0,2
CVE-2025-43965,,LOW,2.9,3,0,0,0
CVE-2023-27727,,HIGH,7.5,2,0,0,2
CVE-2024-9490,,HIGH,8.6,1,0,0,0
CVE-2024-9197,,MEDIUM,4.9,1,0,0,1
CVE-2022-23402,,CRITICAL,9.8,2,0,0,3
CVE-2021-26420,,HIGH,7.1,4,0,0,4
CVE-2021-41130,,MEDIUM,6.4,8,0,0,4
CVE-2023-39205,,MEDIUM,4.3,2,0,0,2
CVE-2025-59746,,MEDIUM,6.1,1,0,0,0
CVE-2022-26693,,CRITICAL,9.1,2,0,0,3
CVE-2024-50672,,CRITICAL,9.8,2,0,0,1
CVE-2023-44350,,CRITICAL,9.8,2,0,0,2
CVE-2020-25757,,HIGH,8.8,6,0,0,5
CVE-2022-31660,,HIGH,7.8,2,0,0,3
CVE-2025-46939,,MEDIUM,5.4,1,0,0,0
CVE-2023-3301,,MEDIUM,5.6,6,0,0,2
CVE-2024-5121,,LOW,3.5,8,0,0,1
CVE-2020-0629,,HIGH,7.8,2,0,0,5
CVE-2022-21379,,MEDIUM,4.9,4,0,0,3
CVE-2023-25395,,CRITICAL,9.8,2,0,0,2
CVE-2025-27065,,HIGH,7.5,1,0,0,0
CVE-2022-4556,,LOW,3.5,6,0,0,3
CVE-2020-10176,,CRITICAL,9.8,4,0,0,5
CVE-2025-30316,,MEDIUM,5.4,1,0,0,0
CVE-2023-49621,,CRITICAL,9.8,2,0,0,1
CVE-2023-29051,,HIGH,8.1,5,0,0,1
CVE-2023-4103,,HIGH,8.8,2,0,0,2
CVE-2020-29136,,MEDIUM,6.5,6,0,0,5
CVE-2022-44858,,HIGH,7.2,2,0,0,3
CVE-2021-1036,,HIGH,7.8,2,0,0,3
CVE-2020-25067,,CRITICAL,9.6,2,0,0,5
CVE-2022-38770,,MEDIUM,5.3,4,0,0,3
CVE-2020-9566,,HIGH,7.8,2,0,0,5
CVE-2025-59718,,CRITICAL,9.8,1,0,0,0
CVE-2025-11660,,HIGH,7.3,4,0,0,0
CVE-2024-2956,,MEDIUM,4.4,4,0,0,1
CVE-2025-3917,,CRITICAL,9.8,3,0,0,0
CVE-2022-29155,,CRITICAL,9.8,8,0,0,3
CVE-2024-21638,,CRITICAL,9.1,6,0,0,1
CVE-2024-4073,,LOW,3.5,8,0,0,1
CVE-2020-11259,,HIGH,8.8,2,0,0,4
CVE-2025-41426,,CRITICAL,9.8,2,0,0,0
CVE-2023-31626,,HIGH,7.5,2,0,0,2
CVE-2020-8026,,HIGH,8.4,10,0,0,5
CVE-2025-22739,,MEDIUM,5.3,1,0,0,0
CVE-2025-43483,,MEDIUM,5.7,1,0,0,0
CVE-2020-26064,,HIGH,8.1,2,0,0,2
CVE-2024-32725,,MEDIUM,5.3,2,0,0,1
CVE-2020-15660,,HIGH,8.8,4,0,0,4
CVE-2025-28876,,MEDIUM,4.3,1,0,0,0
CVE-2023-43578,,MEDIUM,6.7,2,0,0,2
CVE-2020-27947,,HIGH,7.8,2,0,0,4
CVE-2023-41692,,HIGH,7.1,2,0,0,2
CVE-2025-42928,,CRITICAL,9.1,2,0,0,0
CVE-2022-2197,,CRITICAL,9.8,2,0,0,3
CVE-2021-47403,,HIGH,7.1,16,0,0,1
CVE-2023-28720,,MEDIUM,6.1,2,0,0,1
CVE-2024-40942,,MEDIUM,5.5,17,0,0,1
CVE-2023-34724,,MEDIUM,6.8,6,0,0,2
CVE-2024-35831,,MEDIUM,5.5,8,0,0,1
CVE-2020-16163,,CRITICAL,9.1,2,0,0,5
CVE-2024-3301,,HIGH,8.5,2,0,0,1
CVE-2022-30200,,HIGH,7.8,2,0,0,3
CVE-2025-49283,,MEDIUM,4.3,1,0,0,0
CVE-2025-53462,,MEDIUM,5.9,1,0,0,0
CVE-2022-31120,,LOW,2.1,6,0,0,3
CVE-2025-9059,,HIGH,8.8,1,0,0,0
CVE-2025-30076,,HIGH,7.7,3,0,0,0
CVE-2020-24202,,CRITICAL,9.8,4,0,0,5
CVE-2021-2250,,HIGH,8.2,6,0,0,4
CVE-2022-25433,,CRITICAL,9.8,2,0,0,3
CVE-2022-25321,,MEDIUM,6.1,8,0,0,3
CVE-2025-7076,,MEDIUM,5.4,5,0,0,0
CVE-2023-30057,,MEDIUM,5.4,6,0,0,2
CVE-2022-38269,,HIGH,7.2,2,0,0,3
CVE-2023-38430,,CRITICAL,9.1,6,0,0,2
CVE-2020-24438,,LOW,3.3,4,0,0,5
CVE-2024-47826,,LOW,3.5,2,0,0,1
CVE-2020-14935,,CRITICAL,9.8,4,0,0,5
CVE-2020-14488,,HIGH,8.8,2,0,0,5
CVE-2020-15092,,HIGH,7.2,4,0,0,5
CVE-2025-63729,,CRITICAL,9.0,1,0,0,0
CVE-2023-50002,,CRITICAL,9.8,2,0,0,2
CVE-2021-39163,,LOW,3.1,10,0,0,4
CVE-2025-13248,,HIGH,7.3,5,0,0,0
CVE-2024-6469,,LOW,2.7,6,0,0,1
CVE-2024-1176,,MEDIUM,5.3,4,0,0,1
CVE-2023-40091,,HIGH,7.8,4,0,0,2
CVE-2024-37304,,MEDIUM,6.1,6,0,0,1
CVE-2024-8267,,MEDIUM,6.4,5,0,0,1
CVE-2024-38447,,HIGH,8.1,2,0,0,1
CVE-2024-20885,,MEDIUM,5.1,2,0,0,1
CVE-2024-57767,,HIGH,8.6,1,0,0,0
CVE-2024-37305,,HIGH,8.2,4,0,0,1
CVE-2022-21919,,HIGH,7.0,3,0,0,3
CVE-2022-21656,,HIGH,7.4,4,0,0,3
CVE-2020-1112,,CRITICAL,9.9,2,0,0,5
CVE-2024-40872,,HIGH,8.4,2,0,0,1
CVE-2024-52457,,HIGH,7.1,1,0,0,1
CVE-2020-16871,,MEDIUM,5.4,2,0,0,5
CVE-2024-38923,,CRITICAL,9.8,4,0,0,1
CVE-2023-28123,,MEDIUM,5.5,2,0,0,2
CVE-2022-47500,,MEDIUM,6.1,2,0,0,3
CVE-2021-47226,,HIGH,7.1,6,0,0,1
CVE-2024-3796,,MEDIUM,4.8,2,0,0,1
CVE-2025-55710,,MEDIUM,4.3,1,0,0,0
CVE-2025-52952,,MEDIUM,6.5,2,0,0,0
CVE-2021-29522,,LOW,2.5,4,0,0,4
CVE-2024-37237,,MEDIUM,4.3,1,0,0,0
CVE-2023-25489,,MEDIUM,4.3,2,0,0,2
CVE-2020-1203,,HIGH,7.8,2,0,0,5
CVE-2020-8282,,HIGH,8.8,2,0,0,5
CVE-2025-27363,,HIGH,8.1,15,0,0,0
CVE-2025-9050,,HIGH,7.3,4,0,0,0
CVE-2021-33019,,HIGH,7.8,4,0,0,4
CVE-2023-26267,,MEDIUM,6.5,4,0,0,2
CVE-2022-1714,,HIGH,7.1,4,0,0,3
CVE-2023-41539,,HIGH,7.5,2,0,0,2
CVE-2020-26168,,CRITICAL,9.8,8,0,0,5
CVE-2023-28033,,MEDIUM,5.1,2,0,0,2
CVE-2024-50685,,CRITICAL,9.1,1,0,0,0
CVE-2023-23162,,CRITICAL,9.8,8,0,0,2
CVE-2023-39440,,MEDIUM,4.4,4,0,0,2
CVE-2025-48935,,CRITICAL,9.1,2,0,0,0
CVE-2024-48793,,MEDIUM,5.9,2,0,0,1
CVE-2021-22654,,HIGH,7.5,6,0,0,4
CVE-2024-55895,,LOW,2.7,1,0,0,0
CVE-2020-28638,,CRITICAL,9.8,2,0,0,5
CVE-2021-33970,,CRITICAL,10.0,6,0,0,2
CVE-2024-33616,,MEDIUM,5.3,7,0,0,1
CVE-2024-3351,,HIGH,7.3,8,0,0,1
CVE-2023-48299,,MEDIUM,5.3,8,0,0,2
CVE-2023-37275,,LOW,3.1,4,0,0,2
CVE-2024-21019,,MEDIUM,6.1,2,0,0,1
CVE-2024-0229,,HIGH,7.8,37,0,0,1
CVE-2025-7157,,HIGH,7.3,5,0,0,0
CVE-2024-36165,,MEDIUM,5.4,2,0,0,1
CVE-2021-25377,,LOW,3.3,4,0,0,4
CVE-2022-36120,,HIGH,8.1,6,0,0,3
CVE-2022-32003,,HIGH,7.2,2,0,0,3
CVE-2023-32325,,MEDIUM,5.4,4,0,0,2
CVE-2025-21299,,HIGH,7.1,1,0,0,0
CVE-2021-40188,,HIGH,7.2,2,0,0,4
CVE-2022-23453,,HIGH,7.8,2,0,0,2
CVE-2024-41083,,MEDIUM,5.5,4,0,0,1
CVE-2025-8264,,CRITICAL,9.0,5,0,0,0
CVE-2022-44136,,CRITICAL,9.8,2,0,0,3
CVE-2023-31723,,MEDIUM,5.5,4,0,0,2
CVE-2021-37040,,CRITICAL,9.8,4,0,0,4
CVE-2025-8584,,LOW,3.3,6,0,0,0
CVE-2025-10041,,CRITICAL,9.8,3,0,0,0
CVE-2025-1875,,CRITICAL,9.8,1,0,0,0
CVE-2025-30282,,CRITICAL,9.1,1,0,0,0
CVE-2023-27823,,CRITICAL,9.8,4,0,0,2
CVE-2025-53535,,LOW,2.1,1,0,0,0
CVE-2020-8591,,CRITICAL,9.8,2,0,0,5
CVE-2025-0708,,LOW,3.5,4,0,0,0
CVE-2021-31224,,LOW,3.5,4,0,0,4
CVE-2022-2739,,MEDIUM,5.3,4,0,0,3
CVE-2022-38873,,HIGH,7.5,4,0,0,3
CVE-2022-30236,,HIGH,8.2,2,0,0,3
CVE-2025-11067,,LOW,2.4,4,0,0,0
CVE-2021-47478,,MEDIUM,5.5,18,0,0,1
CVE-2024-51803,,MEDIUM,6.5,1,0,0,1
CVE-2025-12880,,MEDIUM,5.4,2,0,0,0
CVE-2025-23724,,HIGH,7.1,1,0,0,0
CVE-2025-4360,,HIGH,7.3,5,0,0,0
CVE-2023-51733,,MEDIUM,6.9,2,0,0,1
CVE-2024-22547,,MEDIUM,4.7,2,0,0,1
CVE-2023-1008,,MEDIUM,5.5,8,0,0,2
CVE-2023-27336,,HIGH,7.5,2,0,0,1
CVE-2022-22417,,MEDIUM,5.4,4,0,0,3
CVE-2025-3545,,HIGH,8.0,6,0,0,0
CVE-2024-57434,,HIGH,8.8,2,0,0,0
CVE-2021-0616,,MEDIUM,5.5,2,0,0,4
CVE-2024-29732,,CRITICAL,9.8,2,0,0,1
CVE-2025-3129,,MEDIUM,4.8,1,0,0,0
CVE-2022-28853,,HIGH,7.8,2,0,0,3
CVE-2025-27102,,MEDIUM,5.4,3,0,0,0
CVE-2024-10590,,HIGH,8.8,2,0,0,1
CVE-2024-50475,,CRITICAL,9.8,1,0,0,1
CVE-2022-35842,,LOW,3.7,2,0,0,3
CVE-2020-27152,,MEDIUM,5.5,8,0,0,5
CVE-2025-64348,,HIGH,7.1,4,0,0,0
CVE-2020-36644,,LOW,3.5,10,0,0,2
CVE-2024-30541,,MEDIUM,4.3,2,0,0,1
CVE-2025-25217,,LOW,3.3,1,0,0,0
CVE-2021-30892,,MEDIUM,5.5,6,0,0,4
CVE-2025-30837,,HIGH,7.1,1,0,0,0
CVE-2025-62652,,MEDIUM,5.8,1,0,0,0
CVE-2021-22272,,MEDIUM,6.5,2,0,0,4
CVE-2022-2735,,HIGH,7.8,8,0,0,3
CVE-2024-1559,,MEDIUM,6.5,4,0,0,1
CVE-2023-44227,,HIGH,7.5,2,0,0,1
CVE-2023-48849,,CRITICAL,9.8,2,0,0,2
